ITEM_SID,STYLE_SID,SET,ATTR,Band,Color,Cup,Special
1.77762525205376e+18,1.77762524555452e+18,,,,,,
1.77762525220102e+18,1.77762524555452e+18,,,,,,
1.777625252404e+18,1.77762524555452e+18,,,,,,
1.77762525250184e+18,1.77762524555452e+18,,,,,,
1.77762525280514e+18,1.77762524555452e+18,,,,,,
1.77762525313698e+18,1.77762524555452e+18,,,,,,
1.77762525423941e+18,1.77762524555452e+18,,,,,,
1.77762525535605e+18,1.77762524555452e+18,,,,,,
1.77762525570081e+18,1.77762524555452e+18,,,,,,
1.77762525579451e+18,1.77762524555452e+18,,,,,,
1.77762525581391e+18,1.77762524555452e+18,,,,,,
1.7776252561307e+18,1.77762524555452e+18,,,,,,
1.77762525623977e+18,1.77762524555452e+18,,,,,,
1.77762525625588e+18,1.77762524555452e+18,,,,,,
1.77762525681589e+18,1.77762524555452e+18,,,,,,
1.77762525703476e+18,1.77762524555452e+18,,,,,,
1.77762525724528e+18,1.77762524555452e+18,,,,,,
1.77762525781382e+18,1.77762524555452e+18,,,,,,
1.77762525793788e+18,1.77762524555452e+18,,,,,,
1.77762525794149e+18,1.77762524555452e+18,,,,,,
1.77762525875492e+18,1.77762524555452e+18,,,,,,
1.77762525978161e+18,1.77762524555452e+18,,,,,,
1.77762525978483e+18,1.77762524555452e+18,,,,,,
1.77762526041474e+18,1.77762524555452e+18,,,,,,
1.77762526068794e+18,1.77762524555452e+18,,,,,,
1.7776252609279e+18,1.77762524555452e+18,,,,,,
1.77762526101756e+18,1.77762524555452e+18,,,,,,
1.77762526110691e+18,1.77762524555452e+18,,,,,,
1.77762526138569e+18,1.77762524555452e+18,,,,,,
1.77762526226969e+18,1.77762524555452e+18,,,,,,
1.77762526228184e+18,1.77762524555452e+18,,,,,,
1.77762524555452e+18,1.77762524555452e+18,,,,,,
1.77762525901575e+18,1.77762525893941e+18,,,,,,
1.77762526010558e+18,1.77762525893941e+18,,,,,,
1.77762525893941e+18,1.77762525893941e+18,,,,,,
1.77762526665471e+18,1.77762526748719e+18,,,,,,
1.77762526746271e+18,1.77762526748719e+18,,,,,,
1.77762526770217e+18,1.77762526748719e+18,,,,,,
1.77762526854347e+18,1.77762526748719e+18,,,,,,
1.7776252686432e+18,1.77762526748719e+18,,,,,,
1.77762526905819e+18,1.77762526748719e+18,,,,,,
1.77762526935019e+18,1.77762526748719e+18,,,,,,
1.77762527023422e+18,1.77762526748719e+18,,,,,,
1.77762527045601e+18,1.77762526748719e+18,,,,,,
1.77762527048217e+18,1.77762526748719e+18,,,,,,
1.77762527063444e+18,1.77762526748719e+18,,,,,,
1.77762527089058e+18,1.77762526748719e+18,,,,,,
1.7776252711212e+18,1.77762526748719e+18,,,,,,
1.77762527138854e+18,1.77762526748719e+18,,,,,,
1.77762527152722e+18,1.77762526748719e+18,,,,,,
1.77762527189468e+18,1.77762526748719e+18,,,,,,
1.77762527189864e+18,1.77762526748719e+18,,,,,,
1.77762527197102e+18,1.77762526748719e+18,,,,,,
1.77762527263411e+18,1.77762526748719e+18,,,,,,
1.77762527271001e+18,1.77762526748719e+18,,,,,,
1.77762527291962e+18,1.77762526748719e+18,,,,,,
1.77762527318878e+18,1.77762526748719e+18,,,,,,
1.77762527326167e+18,1.77762526748719e+18,,,,,,
1.77762527349324e+18,1.77762526748719e+18,,,,,,
1.77762527360041e+18,1.77762526748719e+18,,,,,,
1.77762527444473e+18,1.77762526748719e+18,,,,,,
1.77762527527273e+18,1.77762526748719e+18,,,,,,
1.77762527634083e+18,1.77762526748719e+18,,,,,,
1.77762527650789e+18,1.77762526748719e+18,,,,,,
1.77762527710064e+18,1.77762526748719e+18,,,,,,
1.77762527711982e+18,1.77762526748719e+18,,,,,,
1.77762527713937e+18,1.77762526748719e+18,,,,,,
1.77762527719536e+18,1.77762526748719e+18,,,,,,
1.77762527754597e+18,1.77762526748719e+18,,,,,,
1.77762527769774e+18,1.77762526748719e+18,,,,,,
1.77762527810286e+18,1.77762526748719e+18,,,,,,
1.77762527821841e+18,1.77762526748719e+18,,,,,,
1.77762527851055e+18,1.77762526748719e+18,,,,,,
1.77762527874808e+18,1.77762526748719e+18,,,,,,
1.77762527934448e+18,1.77762526748719e+18,,,,,,
1.777625280414e+18,1.77762526748719e+18,,,,,,
1.77762528048886e+18,1.77762526748719e+18,,,,,,
1.77762528091583e+18,1.77762526748719e+18,,,,,,
1.77762528097955e+18,1.77762526748719e+18,,,,,,
1.77762528110838e+18,1.77762526748719e+18,,,,,,
1.7776252811954e+18,1.77762526748719e+18,,,,,,
1.77762528173195e+18,1.77762526748719e+18,,,,,,
1.77762528173982e+18,1.77762526748719e+18,,,,,,
1.77762528293209e+18,1.77762526748719e+18,,,,,,
1.77762526748719e+18,1.77762526748719e+18,,,,,,
1.77762528394978e+18,1.77762528432745e+18,,,,,,
1.77762528400648e+18,1.77762528432745e+18,,,,,,
1.77762528451991e+18,1.77762528432745e+18,,,,,,
1.77762528568674e+18,1.77762528432745e+18,,,,,,
1.77762528666967e+18,1.77762528432745e+18,,,,,,
1.77762528761109e+18,1.77762528432745e+18,,,,,,
1.77762528432745e+18,1.77762528432745e+18,,,,,,
1.77762528827285e+18,1.77762528812249e+18,,,,,,
1.77762528893609e+18,1.77762528812249e+18,,,,,,
1.77762529034401e+18,1.77762528812249e+18,,,,,,
1.77762529154824e+18,1.77762528812249e+18,,,,,,
1.77762529198085e+18,1.77762528812249e+18,,,,,,
1.77762529198652e+18,1.77762528812249e+18,,,,,,
1.77762528812249e+18,1.77762528812249e+18,,,,,,
1.77762528945725e+18,1.7776252883914e+18,,,,,,
1.77762528976823e+18,1.7776252883914e+18,,,,,,
1.7776252917049e+18,1.7776252883914e+18,,,,,,
1.77762529217694e+18,1.7776252883914e+18,,,,,,
1.77762529252066e+18,1.7776252883914e+18,,,,,,
1.77762529339724e+18,1.7776252883914e+18,,,,,,
1.77762529355856e+18,1.7776252883914e+18,,,,,,
1.77762529498849e+18,1.7776252883914e+18,,,,,,
1.7776252950165e+18,1.7776252883914e+18,,,,,,
1.77762529544023e+18,1.7776252883914e+18,,,,,,
1.77762529637189e+18,1.7776252883914e+18,,,,,,
1.7776252883914e+18,1.7776252883914e+18,,,,,,
1.77762529512055e+18,1.7776252928277e+18,,,,,,
1.77762529554081e+18,1.7776252928277e+18,,,,,,
1.77762529560009e+18,1.7776252928277e+18,,,,,,
1.77762529606678e+18,1.7776252928277e+18,,,,,,
1.77762529821769e+18,1.7776252928277e+18,,,,,,
1.77762529837188e+18,1.7776252928277e+18,,,,,,
1.77762529838877e+18,1.7776252928277e+18,,,,,,
1.77762529861883e+18,1.7776252928277e+18,,,,,,
1.77762529877772e+18,1.7776252928277e+18,,,,,,
1.77762529896643e+18,1.7776252928277e+18,,,,,,
1.77762529913052e+18,1.7776252928277e+18,,,,,,
1.77762529913127e+18,1.7776252928277e+18,,,,,,
1.77762529940113e+18,1.7776252928277e+18,,,,,,
1.77762529940416e+18,1.7776252928277e+18,,,,,,
1.77762530022403e+18,1.7776252928277e+18,,,,,,
1.77762530042072e+18,1.7776252928277e+18,,,,,,
1.77762530047383e+18,1.7776252928277e+18,,,,,,
1.7776252928277e+18,1.7776252928277e+18,,,,,,
1.77762529241137e+18,1.77762529475398e+18,,,,,,
1.77762529554507e+18,1.77762529475398e+18,,,,,,
1.7776252959785e+18,1.77762529475398e+18,,,,,,
1.77762529475398e+18,1.77762529475398e+18,,,,,,
1.77762530257827e+18,1.77762529891408e+18,,,,,,
1.77762530259567e+18,1.77762529891408e+18,,,,,,
1.77762530300495e+18,1.77762529891408e+18,,,,,,
1.77762530460245e+18,1.77762529891408e+18,,,,,,
1.7776253052005e+18,1.77762529891408e+18,,,,,,
1.77762529891408e+18,1.77762529891408e+18,,,,,,
1.77762530099343e+18,1.77762530102247e+18,,,,,,
1.7776253012164e+18,1.77762530102247e+18,,,,,,
1.77762530268478e+18,1.77762530102247e+18,,,,,,
1.77762530309609e+18,1.77762530102247e+18,,,,,,
1.77762530370802e+18,1.77762530102247e+18,,,,,,
1.77762530500189e+18,1.77762530102247e+18,,,,,,
1.77762530637143e+18,1.77762530102247e+18,,,,,,
1.77762530710459e+18,1.77762530102247e+18,,,,,,
1.77762530787687e+18,1.77762530102247e+18,,,,,,
1.77762530102247e+18,1.77762530102247e+18,,,,,,
1.77762530099858e+18,1.77762530327888e+18,,,,,,
1.77762530497242e+18,1.77762530327888e+18,,,,,,
1.77762530327888e+18,1.77762530327888e+18,,,,,,
1.77762530587388e+18,1.77762530527799e+18,,,,,,
1.77762530608976e+18,1.77762530527799e+18,,,,,,
1.77762530620385e+18,1.77762530527799e+18,,,,,,
1.7776253062587e+18,1.77762530527799e+18,,,,,,
1.77762530686317e+18,1.77762530527799e+18,,,,,,
1.77762530856994e+18,1.77762530527799e+18,,,,,,
1.77762530901603e+18,1.77762530527799e+18,,,,,,
1.77762530923979e+18,1.77762530527799e+18,,,,,,
1.77762530974781e+18,1.77762530527799e+18,,,,,,
1.77762530987933e+18,1.77762530527799e+18,,,,,,
1.77762531005112e+18,1.77762530527799e+18,,,,,,
1.77762531034453e+18,1.77762530527799e+18,,,,,,
1.77762531093905e+18,1.77762530527799e+18,,,,,,
1.77762531135003e+18,1.77762530527799e+18,,,,,,
1.77762531158771e+18,1.77762530527799e+18,,,,,,
1.77762531162865e+18,1.77762530527799e+18,,,,,,
1.77762531178677e+18,1.77762530527799e+18,,,,,,
1.77762531235763e+18,1.77762530527799e+18,,,,,,
1.77762531256192e+18,1.77762530527799e+18,,,,,,
1.7776253127575e+18,1.77762530527799e+18,,,,,,
1.77762531326377e+18,1.77762530527799e+18,,,,,,
1.7776253135654e+18,1.77762530527799e+18,,,,,,
1.77762531449597e+18,1.77762530527799e+18,,,,,,
1.77762531451527e+18,1.77762530527799e+18,,,,,,
1.77762531455393e+18,1.77762530527799e+18,,,,,,
1.77762531490575e+18,1.77762530527799e+18,,,,,,
1.77762531498583e+18,1.77762530527799e+18,,,,,,
1.77762531559709e+18,1.77762530527799e+18,,,,,,
1.77762531561036e+18,1.77762530527799e+18,,,,,,
1.77762531612421e+18,1.77762530527799e+18,,,,,,
1.77762531629571e+18,1.77762530527799e+18,,,,,,
1.77762531698738e+18,1.77762530527799e+18,,,,,,
1.77762531728773e+18,1.77762530527799e+18,,,,,,
1.77762531736754e+18,1.77762530527799e+18,,,,,,
1.77762531798018e+18,1.77762530527799e+18,,,,,,
1.77762530527799e+18,1.77762530527799e+18,,,,,,
1.77762530709433e+18,1.77762530861453e+18,,,,,,
1.77762530854332e+18,1.77762530861453e+18,,,,,,
1.77762530861453e+18,1.77762530861453e+18,,,,,,
1.77762531888588e+18,1.77762531870209e+18,,,,,,
1.77762532004882e+18,1.77762531870209e+18,,,,,,
1.77762532042619e+18,1.77762531870209e+18,,,,,,
1.77762532162302e+18,1.77762531870209e+18,,,,,,
1.77762532359699e+18,1.77762531870209e+18,,,,,,
1.77762532600894e+18,1.77762531870209e+18,,,,,,
1.77762531870209e+18,1.77762531870209e+18,,,,,,
1.77762532259658e+18,1.77762532327822e+18,,,,,,
1.77762532378926e+18,1.77762532327822e+18,,,,,,
1.77762532506705e+18,1.77762532327822e+18,,,,,,
1.7776253255351e+18,1.77762532327822e+18,,,,,,
1.77762532579244e+18,1.77762532327822e+18,,,,,,
1.77762532617582e+18,1.77762532327822e+18,,,,,,
1.77762532626301e+18,1.77762532327822e+18,,,,,,
1.77762532647644e+18,1.77762532327822e+18,,,,,,
1.77762532729748e+18,1.77762532327822e+18,,,,,,
1.77762532805616e+18,1.77762532327822e+18,,,,,,
1.77762532822204e+18,1.77762532327822e+18,,,,,,
1.77762532852384e+18,1.77762532327822e+18,,,,,,
1.77762532896795e+18,1.77762532327822e+18,,,,,,
1.77762532944139e+18,1.77762532327822e+18,,,,,,
1.7776253297953e+18,1.77762532327822e+18,,,,,,
1.77762532982339e+18,1.77762532327822e+18,,,,,,
1.77762533006913e+18,1.77762532327822e+18,,,,,,
1.77762533034536e+18,1.77762532327822e+18,,,,,,
1.77762533035392e+18,1.77762532327822e+18,,,,,,
1.77762533046545e+18,1.77762532327822e+18,,,,,,
1.77762533060038e+18,1.77762532327822e+18,,,,,,
1.77762533088695e+18,1.77762532327822e+18,,,,,,
1.77762533137459e+18,1.77762532327822e+18,,,,,,
1.7776253320364e+18,1.77762532327822e+18,,,,,,
1.77762533271386e+18,1.77762532327822e+18,,,,,,
1.77762533384785e+18,1.77762532327822e+18,,,,,,
1.77762533475502e+18,1.77762532327822e+18,,,,,,
1.77762533503304e+18,1.77762532327822e+18,,,,,,
1.77762537054121e+18,1.77762532327822e+18,,,,,,
1.77762537069652e+18,1.77762532327822e+18,,,,,,
1.77762537266356e+18,1.77762532327822e+18,,,,,,
1.77762537366046e+18,1.77762532327822e+18,,,,,,
1.77762537369117e+18,1.77762532327822e+18,,,,,,
1.77762537440862e+18,1.77762532327822e+18,,,,,,
1.77762537442329e+18,1.77762532327822e+18,,,,,,
1.77762537662084e+18,1.77762532327822e+18,,,,,,
1.77762537674717e+18,1.77762532327822e+18,,,,,,
1.77762537713959e+18,1.77762532327822e+18,,,,,,
1.77762532327822e+18,1.77762532327822e+18,,,,,,
1.77762537401939e+18,1.77762537591491e+18,,,,,,
1.77762537620582e+18,1.77762537591491e+18,,,,,,
1.77762537818041e+18,1.77762537591491e+18,,,,,,
1.77762538032699e+18,1.77762537591491e+18,,,,,,
1.77762538229428e+18,1.77762537591491e+18,,,,,,
1.77762538243193e+18,1.77762537591491e+18,,,,,,
1.77762537591491e+18,1.77762537591491e+18,,,,,,
1.77762537949026e+18,1.77762537900175e+18,,,,,,
1.77762538253396e+18,1.77762537900175e+18,,,,,,
1.77762538313077e+18,1.77762537900175e+18,,,,,,
1.77762538321143e+18,1.77762537900175e+18,,,,,,
1.77762538334875e+18,1.77762537900175e+18,,,,,,
1.77762538363367e+18,1.77762537900175e+18,,,,,,
1.77762538396279e+18,1.77762537900175e+18,,,,,,
1.77762538425044e+18,1.77762537900175e+18,,,,,,
1.77762538433701e+18,1.77762537900175e+18,,,,,,
1.77762538445697e+18,1.77762537900175e+18,,,,,,
1.77762538462434e+18,1.77762537900175e+18,,,,,,
1.77762538465295e+18,1.77762537900175e+18,,,,,,
1.77762538503511e+18,1.77762537900175e+18,,,,,,
1.77762538636218e+18,1.77762537900175e+18,,,,,,
1.77762538812215e+18,1.77762537900175e+18,,,,,,
1.77762538845022e+18,1.77762537900175e+18,,,,,,
1.77762538848979e+18,1.77762537900175e+18,,,,,,
1.77762538877512e+18,1.77762537900175e+18,,,,,,
1.77762538938493e+18,1.77762537900175e+18,,,,,,
1.77762539013476e+18,1.77762537900175e+18,,,,,,
1.77762537900175e+18,1.77762537900175e+18,,,,,,
1.77762538007392e+18,1.77762537957571e+18,,,,,,
1.77762538182995e+18,1.77762537957571e+18,,,,,,
1.77762537957571e+18,1.77762537957571e+18,,,,,,
1.77762537940111e+18,1.77762537965931e+18,,,,,,
1.77762537958014e+18,1.77762537965931e+18,,,,,,
1.77762538005937e+18,1.77762537965931e+18,,,,,,
1.77762538256913e+18,1.77762537965931e+18,,,,,,
1.77762537965931e+18,1.77762537965931e+18,,,,,,
1.77762538774606e+18,1.77762538811387e+18,,,,,,
1.7776253893113e+18,1.77762538811387e+18,,,,,,
1.77762538944677e+18,1.77762538811387e+18,,,,,,
1.77762539070445e+18,1.77762538811387e+18,,,,,,
1.77762539072434e+18,1.77762538811387e+18,,,,,,
1.77762538811387e+18,1.77762538811387e+18,,,,,,
1.77762539121488e+18,1.77762539122267e+18,,,,,,
1.77762539126463e+18,1.77762539122267e+18,,,,,,
1.77762539166502e+18,1.77762539122267e+18,,,,,,
1.77762539167761e+18,1.77762539122267e+18,,,,,,
1.77762539193464e+18,1.77762539122267e+18,,,,,,
1.77762539209889e+18,1.77762539122267e+18,,,,,,
1.77762539247155e+18,1.77762539122267e+18,,,,,,
1.77762539398129e+18,1.77762539122267e+18,,,,,,
1.77762539405402e+18,1.77762539122267e+18,,,,,,
1.77762539416163e+18,1.77762539122267e+18,,,,,,
1.77762539495347e+18,1.77762539122267e+18,,,,,,
1.77762539501658e+18,1.77762539122267e+18,,,,,,
1.77762539714316e+18,1.77762539122267e+18,,,,,,
1.7776253977396e+18,1.77762539122267e+18,,,,,,
1.77762539774666e+18,1.77762539122267e+18,,,,,,
1.77762539801111e+18,1.77762539122267e+18,,,,,,
1.77762539924195e+18,1.77762539122267e+18,,,,,,
1.77762539122267e+18,1.77762539122267e+18,,,,,,
1.77762539576854e+18,1.7776253972152e+18,,,,,,
1.77762539840241e+18,1.7776253972152e+18,,,,,,
1.7776253990846e+18,1.7776253972152e+18,,,,,,
1.77762539932808e+18,1.7776253972152e+18,,,,,,
1.7776253972152e+18,1.7776253972152e+18,,,,,,
1.77762541700933e+18,1.77762541429082e+18,,,,,,
1.77762541714322e+18,1.77762541429082e+18,,,,,,
1.77762541783388e+18,1.77762541429082e+18,,,,,,
1.77762541802648e+18,1.77762541429082e+18,,,,,,
1.7776254188818e+18,1.77762541429082e+18,,,,,,
1.77762541904749e+18,1.77762541429082e+18,,,,,,
1.77762541940818e+18,1.77762541429082e+18,,,,,,
1.77762541986523e+18,1.77762541429082e+18,,,,,,
1.77762542012673e+18,1.77762541429082e+18,,,,,,
1.77762542018364e+18,1.77762541429082e+18,,,,,,
1.77762542039662e+18,1.77762541429082e+18,,,,,,
1.7776254209411e+18,1.77762541429082e+18,,,,,,
1.77762542125821e+18,1.77762541429082e+18,,,,,,
1.77762542166994e+18,1.77762541429082e+18,,,,,,
1.77762542176905e+18,1.77762541429082e+18,,,,,,
1.77762542218471e+18,1.77762541429082e+18,,,,,,
1.77762542234592e+18,1.77762541429082e+18,,,,,,
1.77762542254228e+18,1.77762541429082e+18,,,,,,
1.7776254226532e+18,1.77762541429082e+18,,,,,,
1.77762542295725e+18,1.77762541429082e+18,,,,,,
1.77762542300187e+18,1.77762541429082e+18,,,,,,
1.77762542313296e+18,1.77762541429082e+18,,,,,,
1.77762542372117e+18,1.77762541429082e+18,,,,,,
1.77762542385221e+18,1.77762541429082e+18,,,,,,
1.7776254257513e+18,1.77762541429082e+18,,,,,,
1.7776254257556e+18,1.77762541429082e+18,,,,,,
1.77762542585343e+18,1.77762541429082e+18,,,,,,
1.77762542596826e+18,1.77762541429082e+18,,,,,,
1.77762542718131e+18,1.77762541429082e+18,,,,,,
1.77762542790069e+18,1.77762541429082e+18,,,,,,
1.77762542842307e+18,1.77762541429082e+18,,,,,,
1.77762542844636e+18,1.77762541429082e+18,,,,,,
1.7776254293376e+18,1.77762541429082e+18,,,,,,
1.77762542937744e+18,1.77762541429082e+18,,,,,,
1.77762542940976e+18,1.77762541429082e+18,,,,,,
1.77762542951468e+18,1.77762541429082e+18,,,,,,
1.777625430466e+18,1.77762541429082e+18,,,,,,
1.77762543138388e+18,1.77762541429082e+18,,,,,,
1.77762541429082e+18,1.77762541429082e+18,,,,,,
1.77762542997224e+18,1.77762543007463e+18,,,,,,
1.77762543135083e+18,1.77762543007463e+18,,,,,,
1.77762543263617e+18,1.77762543007463e+18,,,,,,
1.7776254329955e+18,1.77762543007463e+18,,,,,,
1.77762543375618e+18,1.77762543007463e+18,,,,,,
1.77762543384643e+18,1.77762543007463e+18,,,,,,
1.77762543007463e+18,1.77762543007463e+18,,,,,,
1.77762543429556e+18,1.77762543421084e+18,,,,,,
1.77762543450824e+18,1.77762543421084e+18,,,,,,
1.77762543467129e+18,1.77762543421084e+18,,,,,,
1.77762543476299e+18,1.77762543421084e+18,,,,,,
1.77762543480363e+18,1.77762543421084e+18,,,,,,
1.77762543494801e+18,1.77762543421084e+18,,,,,,
1.77762543580046e+18,1.77762543421084e+18,,,,,,
1.77762543597369e+18,1.77762543421084e+18,,,,,,
1.77762543622584e+18,1.77762543421084e+18,,,,,,
1.77762543680733e+18,1.77762543421084e+18,,,,,,
1.77762543705833e+18,1.77762543421084e+18,,,,,,
1.77762543727833e+18,1.77762543421084e+18,,,,,,
1.77762543843785e+18,1.77762543421084e+18,,,,,,
1.77762543924684e+18,1.77762543421084e+18,,,,,,
1.77762543948399e+18,1.77762543421084e+18,,,,,,
1.77762544028023e+18,1.77762543421084e+18,,,,,,
1.77762544039122e+18,1.77762543421084e+18,,,,,,
1.77762544081715e+18,1.77762543421084e+18,,,,,,
1.77762544102695e+18,1.77762543421084e+18,,,,,,
1.77762544109865e+18,1.77762543421084e+18,,,,,,
1.7776254412424e+18,1.77762543421084e+18,,,,,,
1.77762544132997e+18,1.77762543421084e+18,,,,,,
1.77762544149478e+18,1.77762543421084e+18,,,,,,
1.77762544163014e+18,1.77762543421084e+18,,,,,,
1.77762544180555e+18,1.77762543421084e+18,,,,,,
1.77762544187434e+18,1.77762543421084e+18,,,,,,
1.77762544273169e+18,1.77762543421084e+18,,,,,,
1.77762544299453e+18,1.77762543421084e+18,,,,,,
1.77762544302661e+18,1.77762543421084e+18,,,,,,
1.77762544327321e+18,1.77762543421084e+18,,,,,,
1.77762544341192e+18,1.77762543421084e+18,,,,,,
1.77762544379173e+18,1.77762543421084e+18,,,,,,
1.77762544396851e+18,1.77762543421084e+18,,,,,,
1.77762544439246e+18,1.77762543421084e+18,,,,,,
1.77762544457398e+18,1.77762543421084e+18,,,,,,
1.77762544482149e+18,1.77762543421084e+18,,,,,,
1.77762544578238e+18,1.77762543421084e+18,,,,,,
1.77762544596968e+18,1.77762543421084e+18,,,,,,
1.77762544632411e+18,1.77762543421084e+18,,,,,,
1.77762544684018e+18,1.77762543421084e+18,,,,,,
1.77762544945689e+18,1.77762543421084e+18,,,,,,
1.77762543421084e+18,1.77762543421084e+18,,,,,,
1.77762544740406e+18,1.77762544701973e+18,,,,,,
1.77762544760213e+18,1.77762544701973e+18,,,,,,
1.77762544875939e+18,1.77762544701973e+18,,,,,,
1.77762544898272e+18,1.77762544701973e+18,,,,,,
1.77762544935642e+18,1.77762544701973e+18,,,,,,
1.77762544937144e+18,1.77762544701973e+18,,,,,,
1.77762544943043e+18,1.77762544701973e+18,,,,,,
1.77762544976796e+18,1.77762544701973e+18,,,,,,
1.77762544979385e+18,1.77762544701973e+18,,,,,,
1.77762545011079e+18,1.77762544701973e+18,,,,,,
1.77762545019075e+18,1.77762544701973e+18,,,,,,
1.77762545059396e+18,1.77762544701973e+18,,,,,,
1.77762545199473e+18,1.77762544701973e+18,,,,,,
1.77762545201229e+18,1.77762544701973e+18,,,,,,
1.7776254520497e+18,1.77762544701973e+18,,,,,,
1.77762545207999e+18,1.77762544701973e+18,,,,,,
1.77762545313974e+18,1.77762544701973e+18,,,,,,
1.77762545395313e+18,1.77762544701973e+18,,,,,,
1.77762545482963e+18,1.77762544701973e+18,,,,,,
1.77762545527739e+18,1.77762544701973e+18,,,,,,
1.77762545536294e+18,1.77762544701973e+18,,,,,,
1.77762544701973e+18,1.77762544701973e+18,,,,,,
1.77762546115351e+18,1.77762546053641e+18,,,,,,
1.77762546256745e+18,1.77762546053641e+18,,,,,,
1.77762546341385e+18,1.77762546053641e+18,,,,,,
1.7776254636602e+18,1.77762546053641e+18,,,,,,
1.77762546381964e+18,1.77762546053641e+18,,,,,,
1.77762546427564e+18,1.77762546053641e+18,,,,,,
1.77762546434803e+18,1.77762546053641e+18,,,,,,
1.77762546486435e+18,1.77762546053641e+18,,,,,,
1.7776254649715e+18,1.77762546053641e+18,,,,,,
1.77762546498877e+18,1.77762546053641e+18,,,,,,
1.77762546513516e+18,1.77762546053641e+18,,,,,,
1.77762546516419e+18,1.77762546053641e+18,,,,,,
1.77762546557905e+18,1.77762546053641e+18,,,,,,
1.77762546638162e+18,1.77762546053641e+18,,,,,,
1.77762546679259e+18,1.77762546053641e+18,,,,,,
1.77762546775993e+18,1.77762546053641e+18,,,,,,
1.77762546788664e+18,1.77762546053641e+18,,,,,,
1.77762546789744e+18,1.77762546053641e+18,,,,,,
1.77762546846909e+18,1.77762546053641e+18,,,,,,
1.77762546850742e+18,1.77762546053641e+18,,,,,,
1.7776254689777e+18,1.77762546053641e+18,,,,,,
1.77762546940105e+18,1.77762546053641e+18,,,,,,
1.77762546949743e+18,1.77762546053641e+18,,,,,,
1.7776254700172e+18,1.77762546053641e+18,,,,,,
1.77762547005139e+18,1.77762546053641e+18,,,,,,
1.7776254706367e+18,1.77762546053641e+18,,,,,,
1.77762547064075e+18,1.77762546053641e+18,,,,,,
1.77762547146582e+18,1.77762546053641e+18,,,,,,
1.77762547161617e+18,1.77762546053641e+18,,,,,,
1.77762547190254e+18,1.77762546053641e+18,,,,,,
1.77762547246003e+18,1.77762546053641e+18,,,,,,
1.77762547253548e+18,1.77762546053641e+18,,,,,,
1.77762547271902e+18,1.77762546053641e+18,,,,,,
1.77762547310641e+18,1.77762546053641e+18,,,,,,
